客户ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
15527,5,12,1593.0900000000001,4,3,1,发展
15528,74,8,2290.26,1,1,2,挽留
15529,73,6,17347.7,1,1,4,一般
15530,124,11,2800.68,1,2,2,挽留
15531,15,5,3329.2,3,1,2,一般
15532,13,13,17781.739999999998,3,3,4,高价值
15533,35,5,148.85,2,1,1,挽留
15534,8,8,2911.6,4,1,2,一般
15535,15,7,600.0999999999999,3,1,1,一般
15536,3,11,1445.99,4,2,1,发展
15537,97,5,4075.5,1,1,3,一般
15538,142,7,13104.25,1,1,3,一般
15539,22,20,70707.43,3,4,4,高价值
15540,79,7,1914.6,1,1,2,挽留
15541,20,11,2634.06,3,2,2,发展
15542,10,6,991.64,4,1,1,一般
15543,71,11,17514.95,1,2,4,一般
15544,7,11,31561.55,4,2,4,发展
15545,47,10,16542.399999999998,2,2,4,一般
15546,17,10,25245.129999999997,3,2,4,发展
15547,20,5,904.9499999999999,3,1,1,一般
15548,20,7,2198.9,3,1,2,一般
15549,37,5,911.2,2,1,1,挽留
15550,7,13,11826.45,4,3,3,高价值
15551,67,10,17476.940000000002,1,2,4,一般
15552,80,8,2388.21,1,1,2,挽留
15553,5,10,2084.65,4,2,2,发展
15554,5,11,15473.699999999999,4,2,4,发展
15555,16,8,16466.0,3,1,4,一般
15556,41,12,10058.68,2,3,3,保持
15557,1,10,19734.760000000002,4,2,4,发展
15558,6,7,6370.05,4,1,3,一般
15559,2,3,140.95,4,1,1,一般
15560,9,12,1276.9099999999999,4,3,1,发展
15561,23,8,2323.09,3,1,2,一般
15562,9,10,49595.59,4,2,4,发展
15563,64,11,17488.0,1,2,4,一般
15564,80,8,697.89,1,1,1,挽留
15565,13,12,7563.25,3,3,3,高价值
15566,16,12,11847.25,3,3,3,高价值
15567,2,11,15632.810000000001,4,2,4,发展
15568,16,12,2702.4900000000002,3,3,2,发展
15569,16,8,5329.4,3,1,3,一般
15570,17,8,536.44,3,1,1,一般
15571,55,13,109331.0,1,3,4,保持
15572,17,5,5087.01,3,1,3,一般
15573,20,9,2209.2,3,2,2,发展
15574,48,9,1797.51,2,2,2,挽留
15575,9,13,1270.66,4,3,1,发展
15576,1,9,2003.5900000000001,4,2,2,发展
15577,26,5,11428.49,2,1,3,一般
15578,11,12,3075.1,3,3,2,发展
15579,19,9,31209.77,3,2,4,发展
15580,17,10,30872.55,3,2,4,发展
15581,27,13,2399.54,2,3,2,一般
15582,5,11,943.42,4,2,1,发展
15583,132,4,741.11,1,1,1,挽留
15584,60,8,1343.36,1,1,1,挽留
15585,2,13,1542.9099999999999,4,3,1,发展
15586,26,13,5259.91,2,3,3,保持
15587,18,10,40954.04,3,2,4,发展
15588,7,4,256.15000000000003,4,1,1,一般
15589,24,13,60413.34,3,3,4,高价值
15590,22,7,4472.6,3,1,3,一般
15591,15,6,1447.3,3,1,1,一般
15592,43,11,21108.85,2,2,4,一般
15593,8,12,11003.55,4,3,3,高价值
15594,32,13,26502.22,2,3,4,保持
15595,12,15,3065.72,3,4,2,发展
15596,62,17,37524.66,1,4,4,保持
15597,15,11,2122.08,3,2,2,发展
15598,18,17,2475.69,3,4,2,发展
15599,203,5,328.5,1,1,1,挽留
15600,24,14,6207.8,3,4,3,高价值
15601,24,9,2592.47,3,2,2,发展
15602,9,6,3274.06,4,1,2,一般
15603,12,10,4012.5499999999997,3,2,3,发展
15604,16,14,2741.14,3,4,2,发展
15605,2,20,32653.27,4,4,4,高价值
15606,9,15,11822.18,4,4,3,高价值
15607,118,7,654.5,1,1,1,挽留
15608,21,5,1229.4,3,1,1,一般
15609,21,9,3107.4,3,2,2,发展
15610,48,12,3257.5899999999997,2,3,2,一般
15611,16,8,2102.59,3,1,2,一般
15612,10,19,39773.04,4,4,4,高价值
15613,8,9,15383.02,4,2,4,发展
15614,34,12,1138.03,2,3,1,一般
15615,34,3,224.4,2,1,1,挽留
15616,16,7,1314.5,3,1,1,一般
15617,8,12,2508.55,4,3,2,发展
15618,18,10,13520.91,3,2,3,发展
15619,88,19,32540.73,1,4,4,保持
15620,26,14,12163.23,2,4,3,保持
15621,46,11,5792.43,2,2,3,一般
15622,7,10,499.72,4,2,1,发展
15623,59,9,6002.9800000000005,1,2,3,一般
15624,45,12,62277.65,2,3,4,保持
15625,8,15,52898.64,4,4,4,高价值
15626,39,8,1025.42,2,1,1,挽留
15627,6,12,34524.93,4,3,4,高价值
15628,25,7,787.1500000000001,2,1,1,挽留
15629,15,12,1826.23,3,3,2,发展
15630,9,14,15069.33,4,4,4,高价值
15631,60,12,38268.12,1,3,4,保持
15632,9,5,569.24,4,1,1,一般
15633,48,8,1801.39,2,1,2,挽留
15634,108,8,17573.91,1,1,4,一般
15635,33,15,2839.76,2,4,2,一般
15636,25,11,1558.6,2,2,1,挽留
15637,138,5,3775.6,1,1,3,一般
15638,27,16,2409.0,2,4,2,一般
15639,125,7,3074.81,1,1,2,挽留
15640,24,10,3973.29,3,2,3,发展
15641,19,10,2114.45,3,2,2,发展
15642,31,12,1481.5,2,3,1,一般
15643,33,10,13915.8,2,2,3,一般
15644,45,9,4062.76,2,2,3,一般
15645,127,10,5308.34,1,2,3,一般
15646,13,9,1613.2,3,2,1,发展
15647,5,12,17918.3,4,3,4,高价值
15648,20,9,60121.299999999996,3,2,4,发展
15649,27,10,6996.99,2,2,3,一般
15650,94,14,14328.4,1,4,3,保持
15651,121,7,3250.3,1,1,2,挽留
15652,70,8,19195.75,1,1,4,一般
15653,13,11,1057.65,3,2,1,发展
15654,46,12,10282.16,2,3,3,保持
15655,24,14,13299.08,3,4,3,高价值
15656,92,12,3256.25,1,3,2,一般
15657,62,6,695.51,1,1,1,挽留
15658,79,10,1606.8899999999999,1,2,1,挽留
15659,3,11,4290.71,4,2,3,发展
15660,50,8,7514.24,1,1,3,一般
15661,170,9,3338.94,1,2,2,挽留
15662,26,9,896.73,2,2,1,挽留
15663,26,8,2540.1,2,1,2,挽留
15664,42,8,3478.41,2,1,2,挽留
15665,86,11,61746.44,1,2,4,一般
15666,58,10,22289.7,1,2,4,一般
15667,8,15,82611.23999999999,4,4,4,高价值
15668,17,12,31696.17,3,3,4,高价值
15669,6,14,103352.36,4,4,4,高价值
15670,22,10,2582.75,3,2,2,发展
15671,135,3,12486.55,1,1,3,一般
15672,12,11,5233.7300000000005,3,2,3,发展
15673,84,7,2249.55,1,1,2,挽留
15674,1,14,21809.72,4,4,4,高价值
15675,67,12,8118.95,1,3,3,保持
15676,50,10,1614.78,1,2,1,挽留
15677,41,10,10583.64,2,2,3,一般
15678,29,16,31973.77,2,4,4,保持
15679,100,5,918.7,1,1,1,挽留
15680,1,9,2715.11,4,2,2,发展
15681,23,10,1573.19,3,2,1,发展
15682,26,15,2046.9,2,4,2,一般
15683,5,9,1282.03,4,2,1,发展
15684,40,12,1693.46,2,3,2,一般
15685,9,6,5786.400000000001,4,1,3,一般
15686,12,18,5950.610000000001,3,4,3,高价值
15687,78,9,1579.05,1,2,1,挽留
15688,17,9,8005.3099999999995,3,2,3,发展
15689,63,15,1470.57,1,4,1,一般
15690,55,14,47691.0,1,4,4,保持
15691,37,10,3805.74,2,2,3,一般
15692,57,9,2679.6,1,2,2,挽留
15693,22,13,9119.55,3,3,3,高价值
15694,19,8,14511.04,3,1,4,一般
15695,13,12,1730.46,3,3,2,发展
15696,65,8,22706.53,1,1,4,一般
15697,6,18,20513.79,4,4,4,高价值
15698,64,10,1141.49,1,2,1,挽留
15699,59,12,2726.6,1,3,2,一般
15700,12,10,1918.56,3,2,2,发展
15701,6,11,2631.06,4,2,2,发展
15702,6,10,1797.85,4,2,2,发展
15703,3,13,2547.06,4,3,2,发展
15704,96,10,1924.1,1,2,2,挽留
15705,76,7,4742.46,1,1,3,一般
15706,43,8,1460.3,2,1,1,挽留
15707,87,9,4334.61,1,2,3,一般
15708,12,8,990.42,3,1,1,一般
15709,7,13,1470.4099999999999,4,3,1,发展
15710,7,13,7514.4800000000005,4,3,3,高价值
15711,17,12,12783.630000000001,3,3,3,高价值
15712,60,12,10348.16,1,3,3,保持
15713,4,15,51460.77,4,4,4,高价值
15714,3,11,752.5,4,2,1,发展
15715,29,16,6038.76,2,4,3,保持
15716,9,8,4832.0,4,1,3,一般
15717,2,12,3505.95,4,3,3,高价值
15718,26,9,712.99,2,2,1,挽留
15719,29,7,9564.34,2,1,3,一般
15720,10,15,23126.129999999997,4,4,4,高价值
15721,1,13,20939.7,4,3,4,高价值
15722,138,8,1727.98,1,1,2,挽留
15723,57,7,70811.7,1,1,4,一般
15724,5,11,78546.95999999999,4,2,4,发展
15725,54,6,31397.15,1,1,4,一般
15726,28,16,4599.06,2,4,3,保持
15727,90,10,16066.65,1,2,4,一般
15728,5,9,1626.75,4,2,1,发展
15729,10,10,10068.550000000001,4,2,3,发展
15730,12,9,40601.9,3,2,4,发展
15731,22,13,1198.03,3,3,1,发展
15732,5,13,3669.57,4,3,3,高价值
15733,70,8,3303.6,1,1,2,挽留
15734,21,7,947.7,3,1,1,一般
15735,47,17,8526.89,2,4,3,保持
15736,11,8,1739.05,3,1,2,一般
15737,53,10,16213.800000000001,1,2,4,一般
15738,2,10,2094.17,4,2,2,发展
15739,102,6,1047.25,1,1,1,挽留
15740,20,9,50158.02,3,2,4,发展
15741,16,15,14821.880000000001,3,4,4,高价值
15742,41,8,10378.2,2,1,3,一般
15743,75,8,20715.199999999997,1,1,4,一般
15744,13,11,1537.35,3,2,1,发展
15745,3,6,241.99,4,1,1,一般
15746,240,2,683.8,1,1,1,挽留
15747,81,4,5035.3,1,1,3,一般
15748,38,12,2394.8,2,3,2,一般
15749,21,11,2299.21,3,2,2,发展
15750,2,4,847.6,4,1,1,一般
15751,2,21,12875.92,4,4,3,高价值
15752,14,9,16295.95,3,2,4,发展
15753,30,11,11246.85,2,2,3,一般
15754,20,7,11732.31,3,1,3,一般
15755,42,15,5027.08,2,4,3,保持
15756,5,15,63064.73,4,4,4,高价值
15757,1,4,30288.2,4,1,4,一般
15758,21,11,20911.210000000003,3,2,4,发展
15759,66,7,10033.199999999999,1,1,3,一般
15760,73,9,13940.85,1,2,3,一般
15761,7,12,39345.58,4,3,4,高价值
15762,72,10,888.37,1,2,1,挽留
15763,34,13,1843.1,2,3,2,一般
15764,20,11,4712.52,3,2,3,发展
15765,16,13,1076.36,3,3,1,发展
15766,11,11,1764.96,3,2,2,发展
15767,3,12,2969.75,4,3,2,发展
15768,61,14,4724.32,1,4,3,保持
15769,21,15,9260.06,3,4,3,高价值
15770,40,8,2178.7000000000003,2,1,2,挽留
15771,5,20,4727.86,4,4,3,高价值
15772,65,13,19559.12,1,3,4,保持
15773,10,18,3840.3,4,4,3,高价值
15774,1,15,90966.11,4,4,4,高价值
15775,78,14,1261.02,1,4,1,一般
15776,47,21,11368.42,2,4,3,保持
15777,20,9,478.06000000000006,3,2,1,发展
15778,20,14,2083.11,3,4,2,发展
15779,68,7,1295.76,1,1,1,挽留
15780,6,14,4006.1,4,4,3,高价值
15781,43,11,2250.1,2,2,2,挽留
15782,28,14,1455.8400000000001,2,4,1,一般
15783,4,9,28154.56,4,2,4,发展
15784,20,11,70371.76,3,2,4,发展
15785,28,15,13793.470000000001,2,4,3,保持
15786,4,14,2858.05,4,4,2,发展
15787,2,11,1604.98,4,2,1,发展
15788,7,12,52655.25,4,3,4,高价值
15789,45,13,68624.56,2,3,4,保持
15790,159,5,30055.4,1,1,4,一般
15791,36,6,1755.85,2,1,2,挽留
15792,6,6,36678.3,4,1,4,一般
15793,12,12,8427.66,3,3,3,高价值
15794,15,14,64753.95,3,4,4,高价值
15795,33,11,1253.34,2,2,1,挽留
15796,39,12,4567.16,2,3,3,保持
15797,24,11,1729.99,3,2,2,发展
15798,85,17,14828.54,1,4,4,保持
15799,98,11,1590.9599999999998,1,2,1,挽留
15800,24,12,5200.1,3,3,3,高价值
15801,9,16,4135.11,4,4,3,高价值
15802,4,7,861.35,4,1,1,一般
15803,12,13,8567.3,3,3,3,高价值
15804,14,8,727.4,3,1,1,一般
15805,93,7,591.35,1,1,1,挽留
15806,20,11,24305.26,3,2,4,发展
15807,4,11,2184.35,4,2,2,发展
15808,26,11,17073.57,2,2,4,一般
15809,4,17,67979.67,4,4,4,高价值
15810,36,9,2084.2999999999997,2,2,2,挽留
15811,77,10,4209.87,1,2,3,一般
15812,6,19,51153.76,4,4,4,高价值
15813,88,7,30221.86,1,1,4,一般
15814,15,16,4898.87,3,4,3,高价值
15815,2,8,1896.66,4,1,2,一般
15816,15,11,3575.06,3,2,3,发展
15817,8,21,4663.47,4,4,3,高价值
15818,48,15,20705.57,2,4,4,保持
15819,35,6,18030.65,2,1,4,一般
15820,3,11,9774.02,4,2,3,发展
15821,22,19,84769.77,3,4,4,高价值
15822,12,14,14159.69,3,4,3,高价值
15823,9,11,2503.23,4,2,2,发展
15824,61,5,292.34,1,1,1,挽留
15825,5,9,5799.6,4,2,3,发展
15826,13,13,20267.59,3,3,4,高价值
15827,5,9,1013.86,4,2,1,发展
15828,29,7,1132.3,2,1,1,挽留
15829,30,22,22569.870000000003,2,4,4,保持
15830,72,7,6206.25,1,1,3,一般
15831,4,8,3349.9500000000003,4,1,2,一般
15832,29,15,4029.5,2,4,3,保持
15833,15,14,3388.14,3,4,2,发展
15834,9,9,15425.5,4,2,4,发展
15835,19,10,30829.16,3,2,4,发展
15836,61,8,15322.0,1,1,4,一般
15837,16,9,1462.94,3,2,1,发展
15838,37,10,1542.2,2,2,1,挽留
15839,8,14,3620.56,4,4,3,高价值
15840,32,15,32953.59,2,4,4,保持
15841,61,7,38282.21,1,1,4,一般
15842,47,10,3509.11,2,2,3,一般
15843,80,14,51633.53,1,4,4,保持
15844,7,8,12872.07,4,1,3,一般
15845,3,13,3086.4,4,3,2,发展
15846,34,6,683.5,2,1,1,挽留
15847,82,8,15702.35,1,1,4,一般
15848,126,6,8034.32,1,1,3,一般
15849,36,15,9871.34,2,4,3,保持
15850,51,13,4406.85,1,3,3,保持
15851,18,7,780.1,3,1,1,一般
15852,6,9,6418.31,4,2,3,发展
15853,43,9,1213.32,2,2,1,挽留
15854,10,14,5693.92,4,4,3,高价值
15855,36,11,33476.310000000005,2,2,4,一般
15856,30,14,5430.24,2,4,3,保持
15857,14,13,7642.3099999999995,3,3,3,高价值
15858,32,11,2802.27,2,2,2,挽留
15859,45,12,12858.34,2,3,3,保持
15860,66,11,1243.24,1,2,1,挽留
15861,36,7,4995.39,2,1,3,一般
15862,8,8,1989.3199999999997,4,1,2,一般
15863,27,15,52598.62,2,4,4,保持
15864,123,6,1636.6,1,1,1,挽留
15865,2,10,2276.6,4,2,2,发展
15866,12,10,30781.55,3,2,4,发展
15867,1,15,16237.25,4,4,4,高价值
15868,76,7,2445.67,1,1,2,挽留
15869,40,7,914.6700000000001,2,1,1,挽留
15870,48,16,14358.58,2,4,3,保持
15871,6,16,904.26,4,4,1,发展
15872,30,11,28226.739999999998,2,2,4,一般
15873,66,6,1224.75,1,1,1,挽留
15874,22,10,834.97,3,2,1,发展
15875,34,7,31428.68,2,1,4,一般
15876,2,6,59773.409999999996,4,1,4,一般
15877,41,15,3473.64,2,4,2,一般
15878,32,15,8646.68,2,4,3,保持
15879,6,18,2268.8900000000003,4,4,2,发展
15880,5,7,1157.53,4,1,1,一般
15881,43,5,2039.3,2,1,2,挽留
15882,38,16,1763.49,2,4,2,一般
15883,28,12,3384.7799999999997,2,3,2,一般
15884,42,12,2081.9900000000002,2,3,2,一般
15885,36,13,15181.84,2,3,4,保持
15886,11,14,3414.2,3,4,2,发展
15887,2,9,32905.66,4,2,4,发展
15888,150,5,1160.35,1,1,1,挽留
15889,29,6,14155.9,2,1,3,一般
15890,18,16,34086.45,3,4,4,高价值
15891,35,10,31066.73,2,2,4,一般
15892,77,11,1857.4,1,2,2,挽留
15893,25,10,1775.0500000000002,2,2,2,挽留
15894,120,7,4347.3,1,1,3,一般
15895,34,9,2378.5,2,2,2,挽留
15896,9,10,2048.26,4,2,2,发展
15897,7,8,50238.799999999996,4,1,4,一般
15898,43,12,3997.3,2,3,3,保持
15899,29,10,1839.49,2,2,2,挽留
15900,30,13,14377.4,2,3,4,保持
15901,67,8,13313.699999999999,1,1,3,一般
15902,3,9,2103.34,4,2,2,发展
15903,8,12,51485.24,4,3,4,高价值
15904,10,12,2158.7599999999998,4,3,2,发展
15905,91,10,2800.1400000000003,1,2,2,挽留
15906,35,21,28495.29,2,4,4,保持
15907,52,14,2378.54,1,4,2,一般
15908,4,15,18730.0,4,4,4,高价值
15909,28,12,1546.45,2,3,1,一般
15910,18,18,4827.4,3,4,3,高价值
15911,8,9,8341.25,4,2,3,发展
15912,49,5,395.35,2,1,1,挽留
15913,62,11,2010.25,1,2,2,挽留
15914,44,9,39863.87,2,2,4,一般
15915,4,11,2518.56,4,2,2,发展
15916,8,5,602.55,4,1,1,一般
15917,44,17,17809.1,2,4,4,保持
15918,10,8,3394.48,4,1,2,一般
15919,24,16,21626.54,3,4,4,高价值
15920,42,6,1980.4499999999998,2,1,2,挽留
15921,23,16,40113.38,3,4,4,高价值
15922,74,11,942.5699999999999,1,2,1,挽留
15923,76,13,5523.32,1,3,3,保持
15924,145,5,268.35,1,1,1,挽留
15925,58,10,12431.94,1,2,3,一般
15926,13,11,2181.1,3,2,2,发展
15927,49,12,1542.09,2,3,1,一般
15928,31,8,2192.16,2,1,2,挽留
15929,1,15,17312.45,4,4,4,高价值
15930,58,8,838.14,1,1,1,挽留
15931,11,10,2726.42,3,2,2,发展
15932,15,13,2595.07,3,3,2,发展
15933,12,12,2948.89,3,3,2,发展
15934,16,10,5009.13,3,2,3,发展
15935,61,14,4072.91,1,4,3,保持
15936,12,13,79336.65,3,3,4,高价值
15937,12,11,2781.67,3,2,2,发展
15938,25,12,2180.65,2,3,2,一般
15939,74,11,4889.49,1,2,3,一般
15940,19,9,677.4000000000001,3,2,1,发展
15941,3,13,9145.39,4,3,3,高价值
15942,4,15,19846.149999999998,4,4,4,高价值
15943,19,10,1543.39,3,2,1,发展
15944,17,11,18425.2,3,2,4,发展
15945,57,10,791.25,1,2,1,挽留
15946,16,10,2200.11,3,2,2,发展
15947,4,17,16169.18,4,4,4,高价值
15948,37,10,2571.1,2,2,2,挽留
15949,39,10,3696.4,2,2,3,一般
15950,40,8,620.32,2,1,1,挽留
15951,2,8,1495.0,4,1,1,一般
15952,85,9,3270.6,1,2,2,挽留
15953,28,6,13876.5,2,1,3,一般
15954,54,10,1081.96,1,2,1,挽留
15955,95,13,23276.59,1,3,4,保持
15956,1,11,10354.23,4,2,3,发展
15957,121,16,2302.57,1,4,2,一般
15958,63,14,21901.489999999998,1,4,4,保持
15959,69,16,5637.72,1,4,3,保持
15960,69,7,954.3,1,1,1,挽留
15961,122,6,4925.63,1,1,3,一般
15962,42,11,51302.240000000005,2,2,4,一般
15963,64,11,31321.43,1,2,4,一般
15964,60,11,1476.85,1,2,1,挽留
15965,9,8,2939.3,4,1,2,一般
15966,11,10,61948.29,3,2,4,发展
15967,57,6,407.25,1,1,1,挽留
15968,15,19,72573.04000000001,3,4,4,高价值
15969,54,7,3421.24,1,1,2,挽留
15970,117,3,928.8,1,1,1,挽留
15971,4,10,2790.51,4,2,2,发展
15972,2,10,11096.449999999999,4,2,3,发展
15973,53,9,1969.0,1,2,2,挽留
15974,2,9,1672.74,4,2,2,发展
15975,35,7,190.16000000000003,2,1,1,挽留
15976,86,13,61018.65,1,3,4,保持
15977,2,10,6385.7,4,2,3,发展
15978,4,4,229.4,4,1,1,一般
15979,27,8,1410.45,2,1,1,挽留
15980,24,9,890.14,3,2,1,发展
15981,61,7,729.52,1,1,1,挽留
15982,10,10,4351.6900000000005,4,2,3,发展
15983,32,8,1337.21,2,1,1,挽留
15984,49,13,4430.5,2,3,3,保持
15985,7,10,2213.95,4,2,2,发展
15986,114,9,2025.95,1,2,2,挽留
15987,56,8,1398.81,1,1,1,挽留
15988,29,8,2524.13,2,1,2,挽留
15989,128,10,31441.91,1,2,4,一般
15990,67,11,8809.24,1,2,3,一般
15991,80,10,71954.9,1,2,4,一般
15992,42,12,20150.59,2,3,4,保持
15993,70,10,491.14,1,2,1,挽留
15994,79,7,2162.76,1,1,2,挽留
15995,28,11,5454.9400000000005,2,2,3,一般
15996,88,6,2050.96,1,1,2,挽留
15997,5,10,3417.6,4,2,2,发展
15998,6,10,1538.02,4,2,1,发展
15999,12,15,1743.7,3,4,2,发展
16000,14,13,1719.3,3,3,2,发展
16001,15,13,31288.75,3,3,4,高价值
16002,71,10,15758.6,1,2,4,一般
16003,87,9,2226.85,1,2,2,挽留
16004,56,15,16350.51,1,4,4,保持
16005,39,11,18646.97,2,2,4,一般
16006,2,18,2502.04,4,4,2,发展
16007,60,5,4739.59,1,1,3,一般
16008,2,11,9775.44,4,2,3,发展
16009,18,7,38409.7,3,1,4,一般
16010,45,13,1457.95,2,3,1,一般
16011,5,14,51366.17,4,4,4,高价值
16012,36,14,16747.89,2,4,4,保持
16013,21,13,51874.6,3,3,4,高价值
16014,4,14,4069.85,4,4,3,高价值
16015,29,5,943.5,2,1,1,挽留
16016,62,14,62417.409999999996,1,4,4,保持
16017,14,4,567.3499999999999,3,1,1,一般
16018,1,10,2202.69,4,2,2,发展
16019,27,7,50672.26,2,1,4,一般
16020,96,8,1574.15,1,1,1,挽留
16021,5,5,381.75,4,1,1,一般
16022,101,9,724.19,1,2,1,挽留
16023,6,8,8957.119999999999,4,1,3,一般
16024,25,11,1324.3,2,2,1,挽留
16025,19,8,2547.5,3,1,2,一般
16026,20,11,2494.9900000000002,3,2,2,发展
16027,6,11,1632.1699999999998,4,2,1,发展
16028,12,12,1599.85,3,3,1,发展
16029,14,9,460.69,3,2,1,发展
16030,122,11,3708.54,1,2,3,一般
16031,125,6,447.45,1,1,1,挽留
16032,91,11,29647.899999999998,1,2,4,一般
16033,13,16,22814.489999999998,3,4,4,高价值
16034,14,7,1007.64,3,1,1,一般
16035,1,12,1516.4099999999999,4,3,1,发展
16036,78,7,1003.55,1,1,1,挽留
16037,39,15,10528.77,2,4,3,保持
16038,31,6,1010.83,2,1,1,挽留
16039,48,8,971.31,2,1,1,挽留
16040,40,4,1668.6000000000001,2,1,2,挽留
16041,11,12,52294.91,3,3,4,高价值
16042,23,12,3160.16,3,3,2,发展
16043,3,11,1654.07,4,2,1,发展
16044,10,11,2021.31,4,2,2,发展
16045,94,6,374.46,1,1,1,挽留
16046,39,12,11575.19,2,3,3,保持
16047,33,10,20614.309999999998,2,2,4,一般
16048,5,12,31256.48,4,3,4,高价值
16049,85,7,2460.88,1,1,2,挽留
16050,20,12,1403.56,3,3,1,发展
16051,9,10,9905.4,4,2,3,发展
16052,51,10,2123.1,1,2,2,挽留
16053,52,9,1895.6,1,2,2,挽留
16054,28,9,3987.07,2,2,3,一般
16055,7,17,24959.739999999998,4,4,4,高价值
16056,32,8,1302.44,2,1,1,挽留
16057,25,11,3122.15,2,2,2,挽留
16058,4,9,590.74,4,2,1,发展
16059,12,11,33794.4,3,2,4,发展
16060,57,12,14092.730000000001,1,3,3,保持
16061,28,10,4249.43,2,2,3,一般
16062,16,9,4458.110000000001,3,2,3,发展
16063,22,15,1547.39,3,4,1,发展
16064,4,6,4903.95,4,1,3,一般
16065,19,11,2941.9,3,2,2,发展
16066,23,8,1908.6999999999998,3,1,2,一般
16067,92,7,38214.95,1,1,4,一般
16068,5,12,14919.68,4,3,4,高价值
16069,28,8,22743.79,2,1,4,一般
16070,86,13,2325.15,1,3,2,一般
16071,46,7,665.27,2,1,1,挽留
16072,50,13,14601.52,1,3,4,保持
16073,54,9,980.9499999999999,1,2,1,挽留
16074,49,14,2599.37,2,4,2,一般
16075,4,8,8732.31,4,1,3,一般
16076,44,11,10225.710000000001,2,2,3,一般
16077,16,9,3532.2,3,2,3,发展
16078,6,8,1084.79,4,1,1,一般
16079,30,9,13357.19,2,2,3,一般
16080,34,9,1560.05,2,2,1,挽留
16081,6,10,50472.700000000004,4,2,4,发展
16082,55,10,15982.51,1,2,4,一般
16083,19,10,16749.95,3,2,4,发展
16084,2,7,2216.5,4,1,2,一般
16085,12,6,60499.24,3,1,4,一般
16086,5,9,50264.939999999995,4,2,4,发展
16087,8,4,227.2,4,1,1,一般
16088,61,12,20491.75,1,3,4,保持
16089,99,10,1934.55,1,2,2,挽留
16090,23,14,1977.17,3,4,2,发展
16091,16,18,34297.25,3,4,4,高价值
16092,60,5,235.14,1,1,1,挽留
16093,67,11,12313.51,1,2,3,一般
16094,9,10,1838.75,4,2,2,发展
16095,2,12,1638.05,4,3,1,发展
16096,12,10,5484.34,3,2,3,发展
16097,36,8,1059.21,2,1,1,挽留
16098,61,14,2120.74,1,4,2,一般
16099,28,8,15004.560000000001,2,1,4,一般
16100,83,6,1098.59,1,1,1,挽留
16101,57,14,1687.8799999999999,1,4,2,一般
16102,83,9,65820.45,1,2,4,一般
16103,45,13,69029.25,2,3,4,保持
16104,41,12,6138.78,2,3,3,保持
16105,35,5,3794.6,2,1,3,一般
16106,19,7,825.94,3,1,1,一般
16107,38,15,7958.849999999999,2,4,3,保持
16108,14,11,725.41,3,2,1,发展
16109,136,3,21.790000000000003,1,1,1,挽留
16110,32,14,5204.85,2,4,3,保持
16111,28,11,2035.85,2,2,2,挽留
16112,62,11,2611.69,1,2,2,挽留
16113,8,10,8477.56,4,2,3,发展
16114,4,13,2167.8199999999997,4,3,2,发展
16115,6,11,15041.45,4,2,4,发展
16116,8,12,745.88,4,3,1,发展
16117,40,11,2981.06,2,2,2,挽留
16118,14,9,3097.05,3,2,2,发展
16119,37,5,730.2,2,1,1,挽留
16120,47,6,804.21,2,1,1,挽留
16121,12,17,3404.1800000000003,3,4,2,发展
16122,2,13,5231.09,4,3,3,高价值
16123,194,4,1246.28,1,1,1,挽留
16124,72,8,2693.29,1,1,2,挽留
16125,113,8,1241.8400000000001,1,1,1,挽留
16126,22,12,3763.2400000000002,3,3,3,高价值
16127,21,9,1935.24,3,2,2,发展
16128,60,12,4494.55,1,3,3,保持
16129,25,12,2574.7400000000002,2,3,2,一般
16130,36,13,31078.5,2,3,4,保持
16131,23,7,13444.8,3,1,3,一般
16132,12,10,11114.42,3,2,3,发展
16133,73,11,3400.32,1,2,2,挽留
16134,29,19,63773.46,2,4,4,保持
16135,27,11,9542.95,2,2,3,一般
16136,70,6,2683.51,1,1,2,挽留
16137,4,13,6251.05,4,3,3,高价值
16138,19,10,1017.2399999999999,3,2,1,发展
16139,56,10,1078.16,1,2,1,挽留
16140,97,6,1311.9,1,1,1,挽留
16141,44,14,39181.31,2,4,4,保持
16142,1,19,3999.23,4,4,3,高价值
16143,20,16,17014.16,3,4,4,高价值
16144,7,15,2402.24,4,4,2,发展
16145,41,8,743.65,2,1,1,挽留
16146,4,7,3152.75,4,1,2,一般
16147,62,12,17470.0,1,3,4,保持
16148,29,17,32372.05,2,4,4,保持
16149,66,7,2171.79,1,1,2,挽留
16150,16,11,1911.56,3,2,2,发展
16151,27,15,7106.599999999999,2,4,3,保持
16152,31,5,1705.49,2,1,2,挽留
16153,66,7,1176.43,1,1,1,挽留
16154,168,4,15248.16,1,1,4,一般
16155,6,14,3621.14,4,4,3,高价值
16156,7,16,5103.14,4,4,3,高价值
16157,23,8,1435.56,3,1,1,一般
16158,11,15,33822.25,3,4,4,高价值
16159,47,11,4932.87,2,2,3,一般
16160,15,11,38647.28,3,2,4,发展
16161,34,9,3724.45,2,2,3,一般
16162,37,13,6187.84,2,3,3,保持
16163,9,17,54014.75,4,4,4,高价值
16164,17,9,882.0699999999999,3,2,1,发展
16165,60,12,50259.63,1,3,4,保持
16166,20,18,3068.5,3,4,2,发展
16167,35,15,2442.4,2,4,2,一般
